1.729999929666519165e-01,-1.011000037193298340e+00,8.900000154972076416e-02
2.003333270549774170e-01,-1.030333280563354492e+00,9.366666525602340698e-02
2.280000001192092896e-01,-1.021666646003723145e+00,1.386666595935821533e-01
2.259999960660934448e-01,-1.014999985694885254e+00,1.553333401679992676e-01
2.140000015497207642e-01,-1.016999959945678711e+00,1.389999985694885254e-01
1.889999955892562866e-01,-1.006000041961669922e+00,1.113333329558372498e-01
1.826666593551635742e-01,-1.021666646003723145e+00,1.190000027418136597e-01
1.523333340883255005e-01,-1.034000039100646973e+00,1.129999980330467224e-01
1.456666737794876099e-01,-1.022333383560180664e+00,1.140000000596046448e-01
1.640000045299530029e-01,-1.016999959945678711e+00,1.150000020861625671e-01
1.729999929666519165e-01,-1.034000039100646973e+00,1.220000013709068298e-01
1.523333340883255005e-01,-1.029000043869018555e+00,1.036666631698608398e-01
1.459999978542327881e-01,-1.018666625022888184e+00,9.600000083446502686e-02
1.446666717529296875e-01,-1.031000018119812012e+00,8.299999684095382690e-02
1.589999943971633911e-01,-1.024333357810974121e+00,8.600000292062759399e-02
1.669999957084655762e-01,-1.023333311080932617e+00,7.999999821186065674e-02
1.563333272933959961e-01,-1.011000037193298340e+00,9.399999678134918213e-02
1.589999943971633911e-01,-1.009999990463256836e+00,1.503333300352096558e-01
1.983333379030227661e-01,-1.024333357810974121e+00,2.099999934434890747e-01
1.946666687726974487e-01,-1.027333378791809082e+00,1.640000045299530029e-01
2.150000035762786865e-01,-1.021333336830139160e+00,1.573333293199539185e-01
2.259999960660934448e-01,-1.001999974250793457e+00,1.340000033378601074e-01
2.370000034570693970e-01,-9.940000176429748535e-01,1.613333374261856079e-01
2.419999986886978149e-01,-1.003999948501586914e+00,1.710000038146972656e-01
2.403333336114883423e-01,-1.008999943733215332e+00,1.700000017881393433e-01
2.013333290815353394e-01,-1.010666608810424805e+00,1.710000038146972656e-01
1.550000011920928955e-01,-1.012666702270507812e+00,1.603333353996276855e-01
1.466666609048843384e-01,-1.026999950408935547e+00,1.679999977350234985e-01
1.526666730642318726e-01,-1.022333383560180664e+00,1.539999991655349731e-01
1.589999943971633911e-01,-1.020333290100097656e+00,1.589999943971633911e-01
1.780000030994415283e-01,-1.008999943733215332e+00,1.790000051259994507e-01
1.983333379030227661e-01,-1.016666650772094727e+00,1.850000023841857910e-01
2.259999960660934448e-01,-1.003000020980834961e+00,1.729999929666519165e-01
2.409999966621398926e-01,-1.009999990463256836e+00,1.630000025033950806e-01
2.649999856948852539e-01,-1.009999990463256836e+00,1.550000011920928955e-01
2.863333225250244141e-01,-9.990000128746032715e-01,1.366666704416275024e-01
2.853333353996276855e-01,-1.001000046730041504e+00,8.699999749660491943e-02
2.803333401679992676e-01,-9.990000128746032715e-01,7.033333182334899902e-02
1.566666662693023682e-01,-1.009666681289672852e+00,9.200000017881393433e-02
